movie_id,title,full_title,year,imdb_url,url_title
181,Return of the Jedi,Return of the Jedi (1983),1983,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),Return of the Jedi (1983)
182,GoodFellas,GoodFellas (1990),1990,http://us.imdb.com/M/title-exact?GoodFellas%20(1990),GoodFellas (1990)
183,Alien,Alien (1979),1979,http://us.imdb.com/M/title-exact?Alien%20(1979),Alien (1979)
184,Army of Darkness,Army of Darkness (1993),1993,http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),Army of Darkness (1993)
185,Psycho,Psycho (1960),1960,http://us.imdb.com/M/title-exact?Psycho%20(1960),Psycho (1960)
186,"Blues Brothers, The","Blues Brothers, The (1980)",1980,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)","Blues Brothers, The (1980)"
187,"Godfather: Part II, The","Godfather: Part II, The (1974)",1974,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)","Godfather: Part II, The (1974)"
188,Full Metal Jacket,Full Metal Jacket (1987),1987,http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),Full Metal Jacket (1987)
189,"Grand Day Out, A","Grand Day Out, A (1992)",1992,"http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)","Grand Day Out, A (1992)"
190,Henry V,Henry V (1989),1989,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),Henry V (1989)
191,Amadeus,Amadeus (1984),1984,http://us.imdb.com/M/title-exact?Amadeus%20(1984),Amadeus (1984)
192,Raging Bull,Raging Bull (1980),1980,http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),Raging Bull (1980)
193,"Right Stuff, The","Right Stuff, The (1983)",1983,"http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)","Right Stuff, The (1983)"
194,"Sting, The","Sting, The (1973)",1973,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)","Sting, The (1973)"
195,"Terminator, The","Terminator, The (1984)",1984,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)","Terminator, The (1984)"
196,Dead Poets Society,Dead Poets Society (1989),1989,http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989),Dead Poets Society (1989)
197,"Graduate, The","Graduate, The (1967)",1967,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)","Graduate, The (1967)"
198,Nikita (La Femme Nikita),Nikita (La Femme Nikita) (1990),1990,http://us.imdb.com/M/title-exact?Nikita%20(1990),Nikita (1990)
199,"Bridge on the River Kwai, The","Bridge on the River Kwai, The (1957)",1957,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)","Bridge on the River Kwai, The (1957)"
200,"Shining, The","Shining, The (1980)",1980,"http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)","Shining, The (1980)"
201,Evil Dead II,Evil Dead II (1987),1987,http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),Evil Dead II (1987)
202,Groundhog Day,Groundhog Day (1993),1993,http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),Groundhog Day (1993)
203,Unforgiven,Unforgiven (1992),1992,http://us.imdb.com/M/title-exact?Unforgiven%20(1992),Unforgiven (1992)
204,Back to the Future,Back to the Future (1985),1985,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),Back to the Future (1985)
205,Patton,Patton (1970),1970,http://us.imdb.com/M/title-exact?Patton%20(1970),Patton (1970)
206,Akira,Akira (1988),1988,http://us.imdb.com/M/title-exact?Akira%20(1988),Akira (1988)
207,Cyrano de Bergerac,Cyrano de Bergerac (1990),1990,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),Cyrano de Bergerac (1990)
208,Young Frankenstein,Young Frankenstein (1974),1974,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974),Young Frankenstein (1974)
209,This Is Spinal Tap,This Is Spinal Tap (1984),1984,http://us.imdb.com/M/title-exact?This%20Is%20Spinal%20Tap%20(1984),This Is Spinal Tap (1984)
210,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade (1989),1989,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989),Indiana Jones and the Last Crusade (1989)
211,M*A*S*H,M*A*S*H (1970),1970,http://us.imdb.com/M/title-exact?MASH%20(1970),MASH (1970)
212,"Unbearable Lightness of Being, The","Unbearable Lightness of Being, The (1988)",1988,"http://us.imdb.com/M/title-exact?Unbearable%20Lightness%20of%20Being,%20The%20(1988)","Unbearable Lightness of Being, The (1988)"
213,"Room with a View, A","Room with a View, A (1986)",1986,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)","Room with a View, A (1986)"
214,Pink Floyd - The Wall,Pink Floyd - The Wall (1982),1982,http://us.imdb.com/M/title-exact?Pink%20Floyd%20-%20The%20Wall%20(1982),Pink Floyd - The Wall (1982)
215,Field of Dreams,Field of Dreams (1989),1989,http://us.imdb.com/M/title-exact?Field%20of%20Dreams%20(1989),Field of Dreams (1989)
216,When Harry Met Sally...,When Harry Met Sally... (1989),1989,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989),When Harry Met Sally... (1989)
217,Bram Stoker's Dracula,Bram Stoker's Dracula (1992),1992,http://us.imdb.com/M/title-exact?Bram%20Stoker's%20Dracula%20(1992),Bram Stoker's Dracula (1992)
218,Cape Fear,Cape Fear (1991),1991,http://us.imdb.com/M/title-exact?Cape%20Fear%20(1991),Cape Fear (1991)
219,"Nightmare on Elm Street, A","Nightmare on Elm Street, A (1984)",1984,"http://us.imdb.com/M/title-exact?Nightmare%20on%20Elm%20Street,%20A%20(1984)","Nightmare on Elm Street, A (1984)"
220,"Mirror Has Two Faces, The","Mirror Has Two Faces, The (1996)",1996,"http://us.imdb.com/M/title-exact?Mirror%20Has%20Two%20Faces,%20The%20(1996)","Mirror Has Two Faces, The (1996)"
221,Breaking the Waves,Breaking the Waves (1996),1996,http://us.imdb.com/M/title-exact?Breaking%20the%20Waves%20(1996),Breaking the Waves (1996)
222,Star Trek: First Contact,Star Trek: First Contact (1996),1996,http://us.imdb.com/M/title-exact?Star%20Trek:%20First%20Contact%20(1996),Star Trek: First Contact (1996)
223,Sling Blade,Sling Blade (1996),1996,http://us.imdb.com/M/title-exact?Sling%20Blade%20(1996),Sling Blade (1996)
224,Ridicule,Ridicule (1996),1996,http://us.imdb.com/M/title-exact?Ridicule%20(1996),Ridicule (1996)
225,101 Dalmatians,101 Dalmatians (1996),1996,http://us.imdb.com/M/title-exact?101%20Dalmatians%20(1996),101 Dalmatians (1996)
226,Die Hard 2,Die Hard 2 (1990),1990,http://us.imdb.com/M/title-exact?Die%20Hard%202%20(1990),Die Hard 2 (1990)
227,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country (1991),1991,http://us.imdb.com/M/title-exact?Star%20Trek%20VI:%20The%20Undiscovered%20Country%20(1991),Star Trek VI: The Undiscovered Country (1991)
228,Star Trek: The Wrath of Khan,Star Trek: The Wrath of Khan (1982),1982,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Wrath%20of%20Khan%20(1982),Star Trek: The Wrath of Khan (1982)
229,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock (1984),1984,http://us.imdb.com/M/title-exact?Star%20Trek%20III:%20The%20Search%20for%20Spock%20(1984),Star Trek III: The Search for Spock (1984)
230,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home (1986),1986,http://us.imdb.com/M/title-exact?Star%20Trek%20IV:%20The%20Voyage%20Home%20(1986),Star Trek IV: The Voyage Home (1986)
231,Batman Returns,Batman Returns (1992),1992,http://us.imdb.com/M/title-exact?Batman%20Returns%20(1992),Batman Returns (1992)
232,Young Guns,Young Guns (1988),1988,http://us.imdb.com/M/title-exact?Young%20Guns%20(1988),Young Guns (1988)
233,Under Siege,Under Siege (1992),1992,http://us.imdb.com/M/title-exact?Under%20Siege%20(1992),Under Siege (1992)
234,Jaws,Jaws (1975),1975,http://us.imdb.com/M/title-exact?Jaws%20(1975),Jaws (1975)
235,Mars Attacks!,Mars Attacks! (1996),1996,http://us.imdb.com/M/title-exact?Mars%20Attacks!%20(1996),Mars Attacks! (1996)
236,Citizen Ruth,Citizen Ruth (1996),1996,http://us.imdb.com/M/title-exact?Citizen%20Ruth%20(1996),Citizen Ruth (1996)
237,Jerry Maguire,Jerry Maguire (1996),1996,http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996),Jerry Maguire (1996)
238,Raising Arizona,Raising Arizona (1987),1987,http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987),Raising Arizona (1987)
239,Sneakers,Sneakers (1992),1992,http://us.imdb.com/M/title-exact?Sneakers%20(1992),Sneakers (1992)
240,Beavis and Butt-head Do America,Beavis and Butt-head Do America (1996),1996,http://us.imdb.com/M/title-exact?Beavis%20and%20Butt-head%20Do%20America%20(1996),Beavis and Butt-head Do America (1996)
241,"Last of the Mohicans, The","Last of the Mohicans, The (1992)",1992,"http://us.imdb.com/M/title-exact?Last%20of%20the%20Mohicans,%20The%20(1992)","Last of the Mohicans, The (1992)"
242,Kolya,Kolya (1996),1996,http://us.imdb.com/M/title-exact?Kolya%20(1996),Kolya (1996)
243,Jungle2Jungle,Jungle2Jungle (1997),1997,http://us.imdb.com/M/title-exact?Jungle2Jungle%20(1997),Jungle2Jungle (1997)
244,Smilla's Sense of Snow,Smilla's Sense of Snow (1997),1997,http://us.imdb.com/M/title-exact?Smilla%27s%20Sense%20of%20Snow%20(1997),Smilla's Sense of Snow (1997)
245,"Devil's Own, The","Devil's Own, The (1997)",1997,http://us.imdb.com/M/title-exact?Devil%27s%20Own%2C%20The%20(1997),"Devil's Own, The (1997)"
246,Chasing Amy,Chasing Amy (1997),1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),Chasing+Amy+(1997)
247,Turbo: A Power Rangers Movie,Turbo: A Power Rangers Movie (1997),1997,http://us.imdb.com/M/title-exact?Turbo%3A%20A%20Power%20Rangers%20Movie%20%281997%29,Turbo: A Power Rangers Movie (1997)
248,Grosse Pointe Blank,Grosse Pointe Blank (1997),1997,http://us.imdb.com/M/title-exact?Grosse%20Pointe%20Blank%20%281997%29,Grosse Pointe Blank (1997)
249,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery (1997),1997,http://us.imdb.com/M/title-exact?Austin%20Powers%3A%20International%20Man%20of%20Mystery%20%281997%29,Austin Powers: International Man of Mystery (1997)
250,"Fifth Element, The","Fifth Element, The (1997)",1997,http://us.imdb.com/M/title-exact?Fifth%20Element%2C%20The%20%281997%29,"Fifth Element, The (1997)"
251,Shall We Dance?,Shall We Dance? (1996),1996,http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,Shall we DANSU? (1996)
252,"Lost World: Jurassic Park, The","Lost World: Jurassic Park, The (1997)",1997,http://us.imdb.com/M/title-exact?Lost%20World%3A%20Jurassic%20Park%2C%20The%20%281997%29,"Lost World: Jurassic Park, The (1997)"
253,"Pillow Book, The","Pillow Book, The (1995)",1995,http://us.imdb.com/M/title-exact?Pillow%20Book%2C%20The%20%281995%29,"Pillow Book, The (1995)"
254,Batman & Robin,Batman & Robin (1997),1997,http://us.imdb.com/M/title-exact?Batman+%26+Robin+(1997),Batman+&+Robin+(1997)
255,My Best Friend's Wedding,My Best Friend's Wedding (1997),1997,http://us.imdb.com/M/title-exact?My+Best+Friend%27s+Wedding+(1997),My+Best+Friend's+Wedding+(1997)
256,When the Cats Away (Chacun cherche son chat),When the Cats Away (Chacun cherche son chat) (1996),1996,http://us.imdb.com/M/title-exact?Chacun+cherche+son+chat+(1996),Chacun+cherche+son+chat+(1996)
257,Men in Black,Men in Black (1997),1997,http://us.imdb.com/M/title-exact?Men+in+Black+(1997),Men+in+Black+(1997)
258,Contact,Contact (1997),1997,http://us.imdb.com/Title?Contact+(1997/I),Contact (1997/I)
259,George of the Jungle,George of the Jungle (1997),1997,http://us.imdb.com/M/title-exact?George+of+the+Jungle+(1997),George+of+the+Jungle+(1997)
260,Event Horizon,Event Horizon (1997),1997,http://us.imdb.com/M/title-exact?Event+Horizon+(1997),Event+Horizon+(1997)
261,Air Bud,Air Bud (1997),1997,http://us.imdb.com/M/title-exact?Air+Bud+(1997),Air+Bud+(1997)
262,In the Company of Men,In the Company of Men (1997),1997,http://us.imdb.com/M/title-exact?In+the+Company+of+Men+(1997),In+the+Company+of+Men+(1997)
263,Steel,Steel (1997),1997,http://us.imdb.com/M/title-exact?Steel+(1997),Steel+(1997)
264,Mimic,Mimic (1997),1997,http://us.imdb.com/M/title-exact?Mimic+(1997),Mimic+(1997)
265,"Hunt for Red October, The","Hunt for Red October, The (1990)",1990,http://us.imdb.com/M/title-exact?Hunt+for+Red+October%2C+The+(1990),"Hunt+for+Red+October,+The+(1990)"
266,Kull the Conqueror,Kull the Conqueror (1997),1997,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),Kull+the+Conqueror+(1997)
267,unknown,unknown,Unknown,,
268,Chasing Amy,Chasing Amy (1997),1997,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),Chasing+Amy+(1997)
269,"Full Monty, The","Full Monty, The (1997)",1997,http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997),"Full+Monty,+The+(1997)"
270,Gattaca,Gattaca (1997),1997,http://us.imdb.com/M/title-exact?Gattaca+(1997),Gattaca+(1997)
271,Starship Troopers,Starship Troopers (1997),1997,http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),Starship+Troopers+(1997)
272,Good Will Hunting,Good Will Hunting (1997),1997,http://us.imdb.com/M/title-exact?imdb-title-119217,imdb-title-119217
273,Heat,Heat (1995),1995,http://us.imdb.com/M/title-exact?Heat%20(1995),Heat (1995)
274,Sabrina,Sabrina (1995),1995,http://us.imdb.com/M/title-exact?Sabrina%20(1995),Sabrina (1995)
275,Sense and Sensibility,Sense and Sensibility (1995),1995,http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995),Sense and Sensibility (1995)
276,Leaving Las Vegas,Leaving Las Vegas (1995),1995,http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995),Leaving Las Vegas (1995)
277,Restoration,Restoration (1995),1995,http://us.imdb.com/M/title-exact?Restoration%20(1995),Restoration (1995)
278,Bed of Roses,Bed of Roses (1996),1996,http://us.imdb.com/M/title-exact?Bed%20of%20Roses%20(1996),Bed of Roses (1996)
279,Once Upon a Time... When We Were Colored,Once Upon a Time... When We Were Colored (1995),1995,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time... When%20We%20Were%20Colored%20(1995),Once Upon a Time... When We Were Colored (1995)
280,Up Close and Personal,Up Close and Personal (1996),1996,http://us.imdb.com/M/title-exact?Up%20Close%20and%20Personal%20(1996),Up Close and Personal (1996)
281,"River Wild, The","River Wild, The (1994)",1994,"http://us.imdb.com/M/title-exact?River%20Wild,%20The%20(1994)","River Wild, The (1994)"
282,"Time to Kill, A","Time to Kill, A (1996)",1996,"http://us.imdb.com/M/title-exact?Time%20to%20Kill,%20A%20(1996)","Time to Kill, A (1996)"
283,Emma,Emma (1996),1996,http://us.imdb.com/M/title-exact?Emma%20(1996),Emma (1996)
284,Tin Cup,Tin Cup (1996),1996,http://us.imdb.com/M/title-exact?Tin%20Cup%20(1996),Tin Cup (1996)
285,Secrets & Lies,Secrets & Lies (1996),1996,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),Secrets & Lies (1996)
286,"English Patient, The","English Patient, The (1996)",1996,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)","English Patient, The (1996)"
287,Marvin's Room,Marvin's Room (1996),1996,http://us.imdb.com/M/title-exact?Marvin's%20Room%20(1996),Marvin's Room (1996)
288,Scream,Scream (1996),1996,http://us.imdb.com/M/title-exact?Scream%20(1996),Scream (1996)
289,Evita,Evita (1996),1996,http://us.imdb.com/M/title-exact?Evita%20(1996),Evita (1996)
290,Fierce Creatures,Fierce Creatures (1997),1997,http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997),Fierce Creatures (1997)
291,Absolute Power,Absolute Power (1997),1997,http://us.imdb.com/M/title-exact?Absolute%20Power%20(1997),Absolute Power (1997)
292,Rosewood,Rosewood (1997),1997,http://us.imdb.com/M/title-exact?Rosewood%20(1997),Rosewood (1997)
293,Donnie Brasco,Donnie Brasco (1997),1997,http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997),Donnie Brasco (1997)
294,Liar Liar,Liar Liar (1997),1997,http://us.imdb.com/Title?Liar+Liar+(1997),Liar Liar (1997)
295,Breakdown,Breakdown (1997),1997,http://us.imdb.com/M/title-exact?Breakdown%20%281997%29,Breakdown (1997)
296,"Promesse, La","Promesse, La (1996)",1996,http://us.imdb.com/M/title-exact?Promesse%2C%20La%20%281996%29,"Promesse, La (1996)"
297,Ulee's Gold,Ulee's Gold (1997),1997,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),Ulee's+Gold+(1997)
298,Face/Off,Face/Off (1997),1997,http://us.imdb.com/M/title-exact?Face/Off+(1997),Face/Off+(1997)
299,Hoodlum,Hoodlum (1997),1997,http://us.imdb.com/M/title-exact?Hoodlum+(1997),Hoodlum+(1997)
300,Air Force One,Air Force One (1997),1997,http://us.imdb.com/M/title-exact?Air+Force+One+(1997),Air+Force+One+(1997)
301,In & Out,In & Out (1997),1997,http://us.imdb.com/Title?In+%26+Out+(1997),In %26 Out (1997)
302,L.A. Confidential,L.A. Confidential (1997),1997,http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),L.A.+Confidential+(1997)
303,Ulee's Gold,Ulee's Gold (1997),1997,http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),Ulee's+Gold+(1997)
304,Fly Away Home,Fly Away Home (1996),1996,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),Fly Away Home (1996)
305,"Ice Storm, The","Ice Storm, The (1997)",1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),"Ice+Storm,+The+(1997)"
306,"Mrs. Brown (Her Majesty, Mrs. Brown)","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997,http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),"Her+Majesty,+Mrs.+Brown+(1997)"
307,"Devil's Advocate, The","Devil's Advocate, The (1997)",1997,"http://us.imdb.com/M/title-exact?Devil's+Advocate,+The+(1997)","Devil's+Advocate,+The+(1997)"
308,FairyTale: A True Story,FairyTale: A True Story (1997),1997,http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997),Fairytale:+A+True+Story+(1997)
309,Deceiver,Deceiver (1997),1997,http://us.imdb.com/M/title-exact?Liar+(1997),Liar+(1997)
310,"Rainmaker, The","Rainmaker, The (1997)",1997,"http://us.imdb.com/M/title-exact?Rainmaker,+The+(1997)","Rainmaker,+The+(1997)"
311,"Wings of the Dove, The","Wings of the Dove, The (1997)",1997,http://us.imdb.com/M/title-exact?Wings+of+the+Dove%2C+The+(1997),"Wings+of+the+Dove,+The+(1997)"
312,Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil (1997),1997,http://us.imdb.com/M/title-exact?Midnight+in+the+Garden+of+Good+and+Evil+(1997),Midnight+in+the+Garden+of+Good+and+Evil+(1997)
313,Titanic,Titanic (1997),1997,http://us.imdb.com/M/title-exact?imdb-title-120338,imdb-title-120338
314,3 Ninjas: High Noon At Mega Mountain,3 Ninjas: High Noon At Mega Mountain (1998),1998,http://us.imdb.com/M/title-exact?imdb-title-118539,imdb-title-118539
315,Apt Pupil,Apt Pupil (1998),1998,http://us.imdb.com/Title?Apt+Pupil+(1998),Apt Pupil (1998)
316,As Good As It Gets,As Good As It Gets (1997),1997,http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),As Good As It Gets (1997)
317,In the Name of the Father,In the Name of the Father (1993),1993,http://us.imdb.com/M/title-exact?In%20the%20Name%20of%20the%20Father%20(1993),In the Name of the Father (1993)
318,Schindler's List,Schindler's List (1993),1993,http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),Schindler's List (1993)
319,Everyone Says I Love You,Everyone Says I Love You (1996),1996,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996),Everyone Says I Love You (1996)
320,Paradise Lost: The Child Murders at Robin Hood Hills,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),Paradise Lost: The Child Murders at Robin Hood Hills (1996)
321,Mother,Mother (1996),1996,http://us.imdb.com/M/title-exact?Mother%20(1996/I),Mother (1996/I)
322,Murder at 1600,Murder at 1600 (1997),1997,http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997),Murder at 1600 (1997)
323,Dante's Peak,Dante's Peak (1997),1997,http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997),Dante's Peak (1997)
